Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
1792	svchost.exe	20	SeDebugPrivilege		Debug programs
1792	svchost.exe	21	SeAuditPrivilege	Present	Generate security audits
1792	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1792	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1792	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1792	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1792	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1792	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1792	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1792	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1792	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
1792	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1792	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1792	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
1792	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
1792	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1792	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1896	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1896	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1896	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1896	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1896	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1896	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
1896	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1896	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1896	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1896	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
1896	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1896	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1896	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1896	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1896	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1896	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1896	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1896	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1896	svchost.exe	20	SeDebugPrivilege		Debug programs
1896	svchost.exe	21	SeAuditPrivilege		Generate security audits
1896	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1896	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1896	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1896	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1896	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1896	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1896	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1896	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1896	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
1896	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1896	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1896	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
1896	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
1896	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1896	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1924	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1924	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1924	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
1924	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1924	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1924	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1924	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1924	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1924	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1924	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
1924	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1924	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
1924	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
1924	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
1924	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
1924	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
1924	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
1924	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1924	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1924	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
1924	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1924	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1924	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1924	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1924	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1924	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1924	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1924	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1924	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
1924	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1924	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1924	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
1924	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
1924	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
1924	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
1960	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1960	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1960	svchost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
1960	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1960	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1960	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1960	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1960	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1960	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1960	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
1960	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1960	svchost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
1960	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
1960	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
1960	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
1960	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1960	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1960	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1960	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1960	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
1960	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1960	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1960	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1960	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1960	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1960	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1960	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1960	svchost.exe	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
1960	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1960	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1960	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1960	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
1960	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
1960	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
1960	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
1988	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1988	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1988	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
1988	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1988	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1988	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
1988	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1988	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1988	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1988	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
1988	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1988	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
1988	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
1988	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
1988	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
1988	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1988	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1988	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1988	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1988	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
1988	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1988	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1988	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1988	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1988	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1988	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1988	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1988	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1988	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
1988	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1988	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1988	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
1988	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
1988	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
1988	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
1688	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1688	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1688	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1688	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1688	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1688	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
1688	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1688	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1688	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1688	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
1688	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1688	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1688	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1688	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1688	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1688	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1688	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1688	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1688	svchost.exe	20	SeDebugPrivilege		Debug programs
1688	svchost.exe	21	SeAuditPrivilege		Generate security audits
1688	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1688	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1688	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1688	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1688	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1688	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1688	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1688	svchost.exe	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
1688	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1688	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1688	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
