Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
2964	mfehcs.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2964	mfehcs.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
2964	mfehcs.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2964	mfehcs.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2964	mfehcs.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
2964	mfehcs.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
2964	mfehcs.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
2964	mfehcs.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
4104	FireTray.exe	2	SeCreateTokenPrivilege		Create a token object
4104	FireTray.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
4104	FireTray.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
4104	FireTray.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
4104	FireTray.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4104	FireTray.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
4104	FireTray.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
4104	FireTray.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
4104	FireTray.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
4104	FireTray.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
4104	FireTray.exe	12	SeSystemtimePrivilege	Present	Change the system time
4104	FireTray.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
4104	FireTray.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
4104	FireTray.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
4104	FireTray.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
4104	FireTray.exe	17	SeBackupPrivilege	Present	Backup files and directories
4104	FireTray.exe	18	SeRestorePrivilege	Present	Restore files and directories
4104	FireTray.exe	19	SeShutdownPrivilege	Present	Shut down the system
4104	FireTray.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
4104	FireTray.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
4104	FireTray.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
4104	FireTray.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4104	FireTray.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4104	FireTray.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
4104	FireTray.exe	26	SeSyncAgentPrivilege		Synch directory service data
4104	FireTray.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4104	FireTray.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
4104	FireTray.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4104	FireTray.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
4104	FireTray.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4104	FireTray.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4104	FireTray.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
4104	FireTray.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
4104	FireTray.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
4104	FireTray.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
4152	mcshield.exe	2	SeCreateTokenPrivilege		Create a token object
4152	mcshield.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
4152	mcshield.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
4152	mcshield.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
4152	mcshield.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4152	mcshield.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
4152	mcshield.exe	8	SeSecurityPrivilege	Present,Enabled	Manage auditing and security log
4152	mcshield.exe	9	SeTakeOwnershipPrivilege	Present,Enabled	Take ownership of files/objects
4152	mcshield.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
4152	mcshield.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
4152	mcshield.exe	12	SeSystemtimePrivilege	Present	Change the system time
4152	mcshield.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
4152	mcshield.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
4152	mcshield.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
4152	mcshield.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
4152	mcshield.exe	17	SeBackupPrivilege	Present,Enabled	Backup files and directories
4152	mcshield.exe	18	SeRestorePrivilege	Present,Enabled	Restore files and directories
4152	mcshield.exe	19	SeShutdownPrivilege	Present	Shut down the system
4152	mcshield.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
4152	mcshield.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
4152	mcshield.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
4152	mcshield.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4152	mcshield.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4152	mcshield.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
4152	mcshield.exe	26	SeSyncAgentPrivilege		Synch directory service data
4152	mcshield.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4152	mcshield.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
4152	mcshield.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4152	mcshield.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
4152	mcshield.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4152	mcshield.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4152	mcshield.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
4152	mcshield.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
4152	mcshield.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
4152	mcshield.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
4160	macompatsvc.ex	2	SeCreateTokenPrivilege		Create a token object
4160	macompatsvc.ex	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
4160	macompatsvc.ex	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
4160	macompatsvc.ex	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
4160	macompatsvc.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
4160	macompatsvc.ex	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
4160	macompatsvc.ex	8	SeSecurityPrivilege	Present	Manage auditing and security log
4160	macompatsvc.ex	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
4160	macompatsvc.ex	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
4160	macompatsvc.ex	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
4160	macompatsvc.ex	12	SeSystemtimePrivilege	Present	Change the system time
4160	macompatsvc.ex	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
4160	macompatsvc.ex	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
4160	macompatsvc.ex	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
4160	macompatsvc.ex	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
4160	macompatsvc.ex	17	SeBackupPrivilege	Present	Backup files and directories
4160	macompatsvc.ex	18	SeRestorePrivilege	Present	Restore files and directories
4160	macompatsvc.ex	19	SeShutdownPrivilege	Present	Shut down the system
4160	macompatsvc.ex	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
4160	macompatsvc.ex	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
4160	macompatsvc.ex	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
4160	macompatsvc.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4160	macompatsvc.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4160	macompatsvc.ex	25	SeUndockPrivilege	Present	Remove computer from docking station
4160	macompatsvc.ex	26	SeSyncAgentPrivilege		Synch directory service data
4160	macompatsvc.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4160	macompatsvc.ex	28	SeManageVolumePrivilege	Present	Manage the files on a volume
4160	macompatsvc.ex	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4160	macompatsvc.ex	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
4160	macompatsvc.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4160	macompatsvc.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4160	macompatsvc.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
4160	macompatsvc.ex	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
4160	macompatsvc.ex	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
4160	macompatsvc.ex	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
4384	mfemactl.exe	2	SeCreateTokenPrivilege		Create a token object
4384	mfemactl.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
4384	mfemactl.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
4384	mfemactl.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
4384	mfemactl.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4384	mfemactl.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
4384	mfemactl.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
4384	mfemactl.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
4384	mfemactl.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
4384	mfemactl.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
4384	mfemactl.exe	12	SeSystemtimePrivilege	Present	Change the system time
4384	mfemactl.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
4384	mfemactl.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
4384	mfemactl.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
4384	mfemactl.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
4384	mfemactl.exe	17	SeBackupPrivilege	Present	Backup files and directories
4384	mfemactl.exe	18	SeRestorePrivilege	Present	Restore files and directories
4384	mfemactl.exe	19	SeShutdownPrivilege	Present	Shut down the system
4384	mfemactl.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
4384	mfemactl.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
4384	mfemactl.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
4384	mfemactl.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4384	mfemactl.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4384	mfemactl.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
4384	mfemactl.exe	26	SeSyncAgentPrivilege		Synch directory service data
4384	mfemactl.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4384	mfemactl.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
4384	mfemactl.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4384	mfemactl.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
4384	mfemactl.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4384	mfemactl.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4384	mfemactl.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
4384	mfemactl.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
4384	mfemactl.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
4384	mfemactl.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
4648	dllhost.exe	2	SeCreateTokenPrivilege		Create a token object
4648	dllhost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
4648	dllhost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
4648	dllhost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
4648	dllhost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4648	dllhost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
4648	dllhost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
4648	dllhost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
4648	dllhost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
4648	dllhost.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
4648	dllhost.exe	12	SeSystemtimePrivilege	Present	Change the system time
4648	dllhost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
4648	dllhost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
4648	dllhost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
4648	dllhost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
4648	dllhost.exe	17	SeBackupPrivilege	Present	Backup files and directories
4648	dllhost.exe	18	SeRestorePrivilege	Present	Restore files and directories
4648	dllhost.exe	19	SeShutdownPrivilege	Present	Shut down the system
4648	dllhost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
4648	dllhost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
4648	dllhost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
4648	dllhost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4648	dllhost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4648	dllhost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
4648	dllhost.exe	26	SeSyncAgentPrivilege		Synch directory service data
4648	dllhost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4648	dllhost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
4648	dllhost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4648	dllhost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
4648	dllhost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4648	dllhost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
